age,household_id,school_id,work_id,primary_community,secundary_community
12,178618,1870,0,445,587
37,178247,0,0,149,149
51,121312,0,11149,335,492
44,52610,0,0,182,455
17,29883,1844,0,243,376
56,4478,0,1333,219,295
46,173734,0,12190,373,301
52,48072,0,5265,485,516
20,7668,2291,0,103,103
38,147285,0,7525,157,229
44,59524,0,10054,367,9
45,181300,0,15190,245,543
31,96196,0,14014,306,260
42,5928,0,11461,163,163
22,115881,2229,0,470,493
54,150823,0,7082,256,545
19,192021,0,0,294,305
41,7181,0,12758,82,524
13,143940,1790,0,61,61
38,32160,0,0,75,231
7,146075,1713,0,236,299
30,85341,0,10834,88,475
46,106811,0,15145,425,419
58,54158,0,0,542,581
24,112753,2255,0,547,375
19,171524,0,577,20,269
72,152424,0,0,199,584
14,100202,1822,0,598,598
19,10683,1951,0,487,301
51,186882,0,11059,318,557
68,186750,0,0,296,329
54,143420,0,11746,173,173
19,42702,2176,0,362,589
46,177195,0,602,570,125
54,84683,0,0,538,538
39,67528,0,0,310,474
14,168565,1881,0,468,579
55,186263,0,0,349,282
41,126114,0,0,281,208
11,23288,1784,0,167,502
46,145555,0,3477,272,105
71,50327,0,0,116,424
62,73617,0,0,208,478
51,13124,0,0,24,10
15,140049,1796,0,487,244
14,78035,1892,0,343,97
26,102292,0,11921,553,581
35,29696,0,15811,221,221
29,89325,0,6122,538,545
6,17800,1695,0,161,75
18,188276,0,12905,265,202
21,50865,2580,0,563,18
44,76107,0,15811,305,326
36,182801,0,0,295,464
58,17579,0,0,179,198
46,52132,0,15912,459,163
55,85026,0,0,327,519
37,62132,0,0,469,378
76,59903,0,0,586,75
50,111897,0,0,597,161
21,154504,2353,0,449,28
45,188045,0,12885,47,132
5,117279,1397,0,596,201
36,40072,0,14822,362,292
49,17069,0,9794,553,74
44,90202,0,5703,224,316
2,166134,0,0,470,407
60,101471,0,4537,269,504
64,162053,0,2758,362,292
33,166073,0,14648,166,245
23,29634,0,0,78,176
32,127522,0,0,312,431
60,89074,0,0,308,165
18,111836,0,15049,300,481
75,22868,0,0,84,84
66,13811,0,0,293,372
22,43107,2533,0,330,526
80,192624,0,0,182,182
0,160948,0,0,300,300
22,119260,2518,0,438,198
39,114878,0,2338,510,330
52,165454,0,16481,296,299
17,54584,1891,0,503,511
9,118984,1596,0,106,31
36,57103,0,577,536,269
29,168949,0,10959,266,266
32,72942,0,0,390,502
30,186579,0,2049,109,351
41,28708,0,8774,338,338
42,116947,0,5411,493,493
3,110747,1384,0,596,50
12,105547,1796,0,305,174
60,144940,0,0,423,423
23,108699,0,10638,485,520
40,180652,0,1313,148,464
55,84892,0,0,171,171
22,187786,2126,0,57,57
48,78971,0,15190,496,106
18,50066,2397,0,113,212
45,29020,0,7929,41,598
28,113459,0,15237,283,399
40,119670,0,15664,202,202
32,86236,0,9371,51,547
13,192491,1791,0,470,407
18,165557,2201,0,283,541
48,48729,0,7794,76,525
41,131888,0,3567,232,108
55,131148,0,0,35,411
22,28430,0,0,82,331
18,133121,2287,0,581,268
10,48667,1725,0,440,401
12,88237,1785,0,290,129
59,49792,0,4040,210,302
33,152273,0,15504,592,64
15,42520,1791,0,470,407
33,119697,0,6314,103,103
26,71938,0,0,386,294
8,3450,1752,0,150,97
54,24521,0,8700,239,199
17,29768,1881,0,105,61
35,154187,0,7045,232,150
10,116496,1616,0,272,272
50,169691,0,7807,559,482
7,177242,1492,0,256,114
43,87595,0,6689,311,81
31,46946,0,2045,329,532
43,148810,0,1833,461,120
45,22090,0,1960,576,247
12,164301,1868,0,516,20
17,6522,1833,0,493,201
43,150122,0,0,288,360
26,184961,0,12733,338,524
30,58761,0,0,402,402
44,27394,0,11520,413,88
80,2249,0,0,393,393
21,129978,0,15550,434,311
30,100678,0,12995,427,106
21,24433,0,14066,324,519
74,65105,0,0,47,292
75,66064,0,0,321,351
43,109826,0,0,85,360
19,43566,2064,0,416,560
65,97595,0,0,181,243
70,138557,0,0,174,392
12,183233,1856,0,316,261
43,94397,0,13850,446,433
88,129777,0,0,47,68
27,50011,0,13733,400,584
18,12066,2407,0,278,234
19,88522,2042,0,244,559
41,124409,0,13540,561,308
58,124095,0,9742,304,369
60,153170,0,0,51,248
16,190322,1856,0,27,59
14,117191,1812,0,75,16
58,108868,0,15927,4,334
40,113293,0,0,49,382
11,43198,1750,0,139,455
11,190955,1732,0,49,49
63,30313,0,0,76,498
37,117777,0,10857,308,308
3,189801,1337,0,133,463
7,19024,1660,0,584,94
33,118719,0,4154,81,311
13,78230,1797,0,573,573
44,16420,0,0,585,509
47,1746,0,11919,355,248
4,45752,1226,0,54,462
14,65033,1862,0,155,219
57,107711,0,0,1,1
7,86403,1642,0,196,249
36,34980,0,15059,90,482
1,171212,473,0,307,208
44,84599,0,7721,577,84
19,181115,2030,0,366,439
78,97613,0,0,273,388
38,161416,0,12069,90,476
15,109864,1801,0,519,238
53,165960,0,320,408,286
34,76875,0,6843,261,59
33,82855,0,13806,67,598
37,100467,0,9686,431,431
71,103514,0,0,393,334
33,148143,0,8665,244,454
5,190233,1166,0,553,227
0,111552,955,0,591,47
44,152185,0,11331,188,481
53,89722,0,6356,516,536
10,83272,1415,0,97,150
41,145878,0,0,104,384
17,91894,1868,0,213,556
57,73796,0,0,348,518
36,69708,0,9693,247,326
17,120172,1856,0,260,260
20,132591,1984,0,24,10
31,168580,0,13389,256,256
44,30441,0,6322,292,47
9,78585,1693,0,146,439
38,166160,0,0,476,258
27,131452,0,3544,132,362
75,157775,0,0,312,431
54,72356,0,2870,43,546
6,119598,1670,0,299,320
1,2880,77,0,587,166
57,24730,0,6461,392,174
30,100908,0,6434,277,80
23,176301,2022,0,301,597
23,140682,2501,0,113,469
39,54656,0,7443,183,254
16,25942,1801,0,551,22
37,129869,0,6306,205,199
60,58328,0,0,227,144
45,124993,0,0,156,595
23,3480,2400,0,423,423
6,36304,1535,0,114,114
44,150544,0,5488,174,326
48,108739,0,0,169,530
56,148361,0,0,567,42
18,88854,2252,0,511,374
57,93594,0,272,70,188
11,124181,1780,0,152,311
23,34733,2115,0,531,214
31,60958,0,4537,461,568
19,147567,2475,0,174,394
43,98617,0,11624,91,278
30,65499,0,13076,113,393
35,550,0,3776,44,141
50,108850,0,2749,593,593
47,69785,0,0,300,481
10,64242,1501,0,572,484
21,30531,2580,0,376,194
66,75072,0,0,343,313
70,43392,0,0,526,526
9,156145,1445,0,186,30
1,25596,0,0,126,126
53,9062,0,6031,475,560
50,82068,0,0,498,76
48,58727,0,0,215,97
33,139785,0,7714,317,255
50,53809,0,11979,256,298
0,157609,657,0,129,404
24,142181,0,11556,115,115
1,10875,0,0,593,358
56,10312,0,11732,394,179
69,110087,0,0,491,549
3,39475,1304,0,455,440
52,100434,0,1597,481,481
1,123225,0,0,71,7
1,186243,1007,0,148,363
29,29453,0,4275,76,307
16,153645,1813,0,54,254
27,127128,0,0,47,132
11,125998,1773,0,345,107
17,94212,1787,0,398,391
40,74983,0,1346,173,570
7,116099,1456,0,501,511
48,19838,0,107,159,450
61,21151,0,8123,104,384
20,59268,0,11755,314,128
40,78618,0,0,104,182
23,190128,2096,0,305,208
11,144441,1435,0,504,516
46,73693,0,0,63,63
13,87302,1890,0,301,454
39,127396,0,9344,59,316
31,97376,0,13695,547,278
1,120651,396,0,185,66
34,156789,0,3336,131,411
53,17399,0,4001,545,298
42,157137,0,8213,516,269
51,4821,0,4949,107,441
63,103397,0,3376,474,441
50,116106,0,8746,84,103
4,10329,1177,0,311,81
1,158057,0,0,444,44
32,91363,0,582,449,28
42,75766,0,13608,590,422
3,91687,1363,0,322,422
29,69307,0,14638,379,379
6,167834,1784,0,522,431
35,126310,0,1302,514,438
29,1121,0,320,179,438
52,147585,0,12258,96,286
22,125389,0,10834,270,207
37,154066,0,5044,468,468
3,142046,1133,0,330,330
52,164184,0,8480,98,165
21,138785,0,6260,516,269
45,131114,0,5083,16,35
30,27728,0,8042,456,493
5,28428,1356,0,4,364
57,17904,0,11151,121,236
10,16025,1409,0,437,183
18,118198,1986,0,113,387
9,90058,1580,0,193,426
1,182354,890,0,88,79
65,58092,0,0,186,463
37,70911,0,15773,272,441
53,169043,0,4777,249,502
12,322,1846,0,367,171
44,184888,0,13760,523,523
48,37142,0,4539,322,165
32,79776,0,4965,188,63
70,33302,0,0,188,300
74,72269,0,0,131,441
23,48104,0,10791,16,16
27,170000,0,4427,141,250
41,149648,0,1541,169,415
41,155799,0,9628,277,327
42,164443,0,14996,244,578
37,174270,0,10808,373,389
10,91525,1762,0,119,5
13,8094,1833,0,52,456
23,138788,2452,0,100,437
41,168320,0,14227,165,185
13,22495,1810,0,539,488
25,77357,0,6408,578,430
23,1730,2584,0,82,381
14,186099,1858,0,379,157
3,33646,1333,0,469,212
35,104606,0,3285,252,252
0,180458,886,0,544,290
36,110984,0,5044,29,427
74,159487,0,0,151,445
3,14144,1246,0,413,413
29,152354,0,2732,293,154
39,111399,0,2001,61,202
12,137032,1864,0,381,218
43,97459,0,5529,529,125
30,104668,0,10979,462,160
15,109814,1792,0,518,65
15,168626,1805,0,242,545
10,107455,1439,0,440,440
36,180377,0,11151,477,481
66,177052,0,0,520,312
4,24984,1247,0,502,390
37,44286,0,0,547,375
81,27028,0,0,441,474
23,43039,0,708,465,57
22,20528,0,0,174,198
53,85678,0,0,528,520
27,95634,0,14794,397,196
37,9671,0,11846,377,206
4,4417,1376,0,9,29
15,158213,1868,0,516,504
48,16464,0,8301,196,397
11,182255,1594,0,597,411
72,71647,0,0,81,215
50,26660,0,5124,352,559
17,127792,1803,0,573,532
1,23926,565,0,320,296
44,109993,0,15049,159,385
1,32883,933,0,371,333
13,41561,1810,0,173,173
54,81414,0,14327,90,592
48,103661,0,3102,208,359
37,570,0,9439,200,475
62,165352,0,6041,36,130
41,71244,0,7525,320,121
28,187993,0,16053,413,413
2,180727,0,0,138,597
14,92720,1840,0,520,431
72,54361,0,0,293,431
42,50632,0,5150,433,17
73,137005,0,0,388,592
19,6144,0,0,12,12
47,73151,0,16410,400,46
18,137940,2482,0,354,353
3,124869,1278,0,514,281
29,105250,0,5511,381,218
18,82279,2271,0,509,405
9,41254,1426,0,475,413
48,109189,0,16154,517,599
41,165559,0,0,571,571
35,87037,0,13019,598,41
47,89172,0,13705,350,262
48,99489,0,13919,385,55
16,38480,1864,0,380,329
10,98463,1492,0,330,330
21,96825,2359,0,275,275
49,775,0,12880,239,400
12,172541,1797,0,539,273
60,84861,0,0,63,481
57,134246,0,0,405,229
55,4668,0,0,467,30
53,146355,0,7882,8,8
52,152768,0,0,110,23
30,52369,0,10334,268,581
39,60575,0,6790,16,240
3,141152,1355,0,447,63
11,56551,1751,0,413,200
26,46314,0,2728,94,73
21,6813,0,15859,265,555
14,98195,1841,0,455,455
7,167206,1615,0,47,362
41,4526,0,0,279,153
3,145705,1373,0,370,409
2,179363,730,0,59,567
61,2391,0,0,212,212
13,172774,1808,0,382,43
47,162700,0,4899,216,42
62,33241,0,5221,152,346
32,112780,0,2177,411,597
36,100920,0,12963,362,68
51,36024,0,3523,4,226
57,90266,0,0,493,470
13,142910,1833,0,79,413
45,39780,0,13348,335,45
29,57436,0,13097,315,571
15,127706,1869,0,239,178
18,129646,0,0,257,257
19,181383,0,0,483,244
65,116941,0,0,237,571
80,122416,0,0,215,108
59,56329,0,0,29,367
12,177160,1867,0,477,18
67,131216,0,0,156,556
21,100369,0,6944,264,407
13,107665,1879,0,430,140
25,92466,0,9370,162,33
46,70776,0,678,403,403
9,133280,1706,0,576,228
4,130945,1212,0,483,90
39,146324,0,0,385,477
7,5679,1741,0,327,204
42,171053,0,11247,16,388
17,95723,1890,0,355,234
45,151720,0,14374,184,462
44,46067,0,0,237,315
21,64690,0,9868,191,310
39,19217,0,9882,119,344
79,142913,0,0,278,51
54,111236,0,4853,380,299
21,87292,2411,0,493,407
47,101478,0,0,508,19
22,15638,2072,0,291,413
39,94732,0,2978,69,129
39,81545,0,7735,347,8
48,133963,0,10504,296,532
38,65631,0,5670,200,345
61,71644,0,14953,305,438
91,20706,0,0,191,265
10,9784,1729,0,368,530
33,73349,0,14028,148,464
27,192200,0,11668,18,18
64,22444,0,0,338,338
38,145303,0,12491,411,484
18,61271,2137,0,54,25
20,156746,0,0,114,256
28,117568,0,15549,133,287
21,66221,2127,0,303,588
53,91026,0,5453,142,406
60,190201,0,4908,484,35
61,15745,0,0,302,222
16,190512,1888,0,103,103
15,98252,1826,0,67,481
37,24193,0,0,474,474
30,15739,0,0,311,297
26,123439,0,0,40,524
20,63037,0,0,330,143
23,87683,2302,0,250,141
60,125387,0,0,400,546
8,109817,1633,0,196,196
37,109862,0,6867,526,526
0,43020,0,0,514,394
71,169718,0,0,379,176
38,185078,0,14529,396,577
63,56314,0,0,177,239
62,68590,0,0,174,198
47,87862,0,0,59,501
75,60226,0,0,557,80
10,22700,1486,0,174,281
43,79637,0,1013,188,63
7,101640,1465,0,443,509
61,20812,0,0,193,41
28,165380,0,450,302,480
1,18755,724,0,512,512
0,172059,0,0,588,4
20,163985,0,7169,204,42
59,108157,0,1794,47,68
45,87032,0,12719,365,525
18,159653,2294,0,439,501
60,115786,0,0,524,524
43,23457,0,2866,431,522
9,649,1682,0,303,192
1,13161,161,0,334,212
43,158886,0,1327,256,22
8,140173,1456,0,366,115
9,18742,1758,0,305,198
44,84660,0,1836,256,114
49,84253,0,11539,296,380
57,29423,0,0,200,345
25,68038,0,2096,376,489
84,16542,0,0,115,519
40,32749,0,11151,534,532
56,185762,0,4342,38,448
11,132555,1675,0,480,366
2,93640,160,0,544,207
38,83415,0,5302,220,542
56,121762,0,0,20,536
36,183420,0,10056,98,98
25,57525,0,11461,330,436
2,129482,957,0,251,251
17,147931,1874,0,537,43
43,139666,0,12935,235,26
75,161004,0,0,258,592
45,59920,0,0,432,572
45,74391,0,4710,251,240
18,68592,0,0,341,341
68,187395,0,0,37,115
65,188881,0,0,534,534
78,126596,0,0,162,203
8,57351,1741,0,59,412
67,139459,0,0,47,362
33,147539,0,15676,233,234
1,101534,923,0,63,63
52,139986,0,7577,329,417
18,86244,0,0,311,34
8,184584,1550,0,140,388
13,109114,1865,0,47,591
30,112385,0,12585,393,113
5,129767,1283,0,281,392
40,108328,0,4553,281,305
45,2194,0,3430,82,82
29,101852,0,2116,325,173
30,167954,0,2869,289,212
11,147180,1735,0,421,331
50,35402,0,0,332,48
20,171548,2341,0,37,503
38,96977,0,9580,390,502
6,130298,1665,0,475,88
15,40404,1792,0,73,205
24,57000,0,2749,381,165
52,136921,0,10386,73,65
61,167774,0,0,283,557
11,148604,1761,0,246,334
12,173861,1864,0,507,3
11,167467,1607,0,283,550
36,131119,0,8485,94,458
30,133735,0,2178,286,414
7,94381,1557,0,329,329
70,33852,0,0,469,469
16,184465,1828,0,510,447
7,118503,1445,0,429,253
27,67307,0,3893,600,141
36,111946,0,8262,338,40
33,180773,0,8820,90,175
64,112533,0,0,179,221
67,15012,0,0,506,506
38,26000,0,0,35,35
32,131156,0,0,349,282
50,29565,0,0,437,100
31,124191,0,2998,341,293
46,66092,0,0,212,370
23,33134,2206,0,76,13
63,78215,0,0,181,243
41,127345,0,16090,81,34
35,72017,0,15841,460,460
44,123047,0,1328,291,345
7,77845,1527,0,529,529
9,26869,1680,0,262,539
23,170948,0,0,447,510
41,168612,0,9702,103,506
56,93994,0,0,91,173
16,172314,1830,0,489,302
1,187113,901,0,516,535
2,159453,996,0,381,338
22,142588,2093,0,598,67
19,71357,0,6853,428,506
73,47841,0,0,104,182
14,165276,1822,0,484,560
53,36113,0,4990,430,430
16,151854,1883,0,82,338
64,32772,0,0,348,65
9,74569,1522,0,190,190
14,171450,1874,0,509,405
38,148633,0,9171,178,205
48,110004,0,16237,185,264
1,185404,0,0,553,220
41,161664,0,13471,108,58
46,65197,0,35,600,335
43,33599,0,2846,84,396
14,67727,1875,0,514,305
34,184460,0,7296,324,596
7,63514,1639,0,64,140
38,66724,0,1361,114,256
34,99073,0,10177,172,172
2,5592,308,0,43,382
52,135623,0,10386,87,169
47,113336,0,12854,400,574
9,175293,1428,0,348,199
52,16607,0,0,387,562
45,55477,0,11520,472,200
49,59891,0,14960,307,514
11,183368,1429,0,469,469
31,74889,0,13856,132,527
34,57530,0,0,494,256
47,176146,0,0,284,284
50,28466,0,6817,394,326
27,133282,0,0,376,439
53,109021,0,722,54,225
11,57609,1758,0,250,438
19,153750,2102,0,493,407
1,167722,0,0,380,236
53,109494,0,381,547,375
25,167125,0,98,234,11
45,166956,0,15019,452,509
8,11568,1744,0,370,246
24,119634,2045,0,61,572
59,24454,0,0,436,543
25,629,0,619,299,320
68,161463,0,0,340,548
19,37021,2125,0,34,81
60,89826,0,0,530,530
56,123049,0,0,53,53
41,114383,0,6172,524,338
2,147549,0,0,577,84
38,23154,0,0,230,61
51,104291,0,12966,117,533
25,185379,0,16175,167,568
52,167450,0,14114,298,494
14,765,1856,0,583,547
15,96359,1843,0,534,112
21,54599,0,12439,217,124
54,37513,0,1302,532,465
20,22376,0,0,494,298
32,131845,0,0,53,53
46,84980,0,0,577,396
62,139459,0,0,362,68
35,190351,0,7017,456,201
29,128385,0,3511,253,290
20,90318,0,0,573,532
1,123400,667,0,305,44
54,191417,0,9503,376,468
0,22761,865,0,9,66
37,33905,0,13116,593,117
20,100685,2044,0,593,117
3,75532,1156,0,300,63
17,1316,1879,0,236,329
68,101613,0,0,299,593
30,120165,0,9167,225,93
21,91398,0,2491,576,228
37,38606,0,2659,449,449
36,79265,0,13856,298,538
22,36560,2285,0,73,408
8,129520,1609,0,72,10
7,43784,1464,0,263,509
16,89663,1881,0,325,570
15,3504,1789,0,84,396
60,153274,0,0,41,41
7,141132,1779,0,94,96
50,62749,0,0,271,321
0,50813,1000,0,42,599
7,180637,1783,0,147,29
68,50774,0,0,431,520
47,460,0,15024,285,285
66,118059,0,0,179,174
66,99424,0,0,298,538
83,6104,0,0,150,361
75,107961,0,0,178,205
26,30080,0,6330,569,403
78,45175,0,0,351,197
14,181109,1864,0,329,329
13,1609,1828,0,214,163
78,89965,0,0,330,148
61,95716,0,9715,29,127
30,153695,0,6988,465,296
16,190860,1796,0,544,207
40,159034,0,0,46,45
33,78033,0,0,244,64
34,132475,0,15530,286,178
48,101642,0,14405,367,106
42,69809,0,5152,22,11
14,175020,1787,0,362,292
31,163440,0,6490,471,471
6,150972,1477,0,383,251
45,191934,0,3201,561,427
53,164601,0,6556,414,96
1,80595,0,0,486,571
62,42342,0,0,237,315
38,137251,0,4105,137,590
12,62440,1908,0,331,218
42,156631,0,14638,294,392
14,117793,1843,0,63,188
6,89741,1751,0,411,138
59,159048,0,12276,459,459
58,112605,0,0,397,196
11,170709,1731,0,202,202
70,100417,0,0,427,29
16,18436,1853,0,428,544
46,146111,0,5289,196,304
34,126781,0,5044,147,442
17,151164,1879,0,389,388
59,153420,0,0,313,108
7,21684,1759,0,562,562
77,12568,0,0,355,234
20,69734,2495,0,136,409
35,167515,0,12342,230,107
73,125957,0,0,58,368
51,151595,0,15235,338,331
40,139605,0,0,16,161
7,146380,1608,0,218,381
27,160893,0,13749,179,514
3,126003,1259,0,362,47
62,65043,0,0,228,423
37,52580,0,4454,197,197
44,57063,0,13085,168,100
26,28333,0,12830,545,545
57,46442,0,2246,584,239
33,33514,0,1682,498,305
56,82019,0,0,212,334
29,99977,0,8781,83,83
71,188975,0,0,23,162
30,8086,0,15495,39,497
47,120914,0,2807,577,19
49,184085,0,5529,570,570
10,123776,1517,0,411,153
0,83862,0,0,370,393
5,180401,1147,0,554,522
2,104621,463,0,575,91
81,125081,0,0,487,559
55,133244,0,15519,128,313
45,49895,0,11847,527,68
13,173120,1876,0,90,454
72,22031,0,0,47,132
47,183284,0,356,82,82
53,164053,0,9918,87,169
41,44183,0,4372,226,226
32,178809,0,8879,333,314
26,159732,0,10823,23,101
0,17423,400,0,578,488
8,6982,1403,0,577,577
43,132449,0,15931,457,358
5,130659,1182,0,356,529
13,24978,1893,0,227,542
39,95303,0,508,295,543
18,98785,2355,0,7,312
40,8864,0,754,204,194
50,104442,0,3328,545,298
37,95726,0,14223,385,159
14,115980,1826,0,70,188
51,107820,0,13410,117,117
46,59058,0,13009,68,132
0,35129,0,0,190,343
34,126491,0,5069,556,120
26,77282,0,0,597,161
36,2193,0,4034,493,407
63,123576,0,12199,553,542
11,126503,1608,0,430,175
4,115292,1293,0,444,444
9,87089,0,0,40,381
12,47777,1815,0,199,49
11,44626,1596,0,442,31
38,28623,0,8647,318,146
25,84253,0,0,320,380
18,48186,0,7084,328,365
45,107993,0,4799,391,450
11,106461,1513,0,227,227
6,44300,1472,0,553,227
31,156875,0,1202,593,117
31,99609,0,5108,296,329
9,8636,1588,0,580,154
52,15133,0,0,9,561
44,188434,0,13245,406,406
15,106212,1835,0,113,113
34,75935,0,0,553,542
73,92612,0,0,477,477
49,10709,0,14368,371,343
34,153992,0,4805,519,37
15,48493,1830,0,476,483
62,160326,0,0,392,305
56,11498,0,0,276,563
68,4114,0,0,345,107
38,100075,0,14550,559,476
3,79580,1389,0,173,173
43,64002,0,15235,185,590
16,184725,1846,0,524,381
13,166754,1856,0,362,292
35,118139,0,7227,600,576
38,161528,0,3912,149,339
36,113602,0,2310,511,519
34,121440,0,11236,292,132
45,107187,0,1837,411,35
45,93986,0,11140,237,237
18,124310,2458,0,419,425
70,2950,0,0,307,328
0,69191,371,0,509,415
64,143765,0,4897,161,411
48,165490,0,3421,178,408
76,58891,0,0,560,118
29,29140,0,3197,493,201
41,46621,0,104,398,477
6,165584,1600,0,128,108
48,78669,0,12236,524,31
6,93402,1766,0,280,240
38,19773,0,1530,47,292
62,140443,0,0,202,202
29,52861,0,0,119,344
21,145425,0,0,546,400
1,76041,1047,0,496,147
25,34001,0,13123,336,66
25,102707,0,708,298,86
11,173698,1658,0,348,205
49,188710,0,730,300,63
68,135569,0,0,503,374
41,32683,0,0,518,73
45,122830,0,3720,377,181
0,190246,801,0,575,570
77,48111,0,0,247,514
71,187927,0,0,79,200
4,188144,1336,0,438,326
52,157415,0,8512,300,481
37,141935,0,0,230,61
12,67427,1841,0,347,347
38,112949,0,14480,338,331
71,138552,0,0,231,75
28,156459,0,0,234,234
15,7648,1829,0,438,208
45,91602,0,0,321,15
6,122052,1740,0,475,475
12,78373,1888,0,553,542
16,76731,1905,0,354,412
13,82698,1832,0,297,311
50,124552,0,5016,103,103
37,124100,0,3668,176,507
16,95348,1791,0,345,472
48,71384,0,0,157,58
20,10821,1964,0,82,338
26,109477,0,12204,158,402
56,65572,0,0,400,73
55,25455,0,0,270,544
47,81181,0,5583,561,185
1,83593,354,0,55,18
30,191756,0,9235,218,218
24,82239,0,0,555,310
73,15744,0,0,135,135
32,84819,0,0,314,10
35,94419,0,10876,524,218
71,45871,0,0,475,441
37,39262,0,8987,430,389
42,127335,0,0,592,578
64,121813,0,9732,487,488
46,47185,0,5804,338,338
37,22356,0,10026,462,99
35,81264,0,15991,207,129
29,27974,0,887,335,335
11,77365,1644,0,528,485
45,96471,0,0,11,547
75,91124,0,0,126,85
32,121700,0,9370,285,386
54,4459,0,6138,376,327
12,176532,1813,0,452,585
48,172869,0,0,34,311
71,95561,0,0,166,445
29,4493,0,10018,561,308
2,33304,0,0,431,341
75,59575,0,0,579,115
68,85668,0,0,200,107
35,111262,0,0,417,14
7,102065,1540,0,103,84
44,74493,0,4561,438,247
57,32292,0,1164,504,504
48,81868,0,824,61,472
18,3568,2126,0,65,178
75,37147,0,0,91,473
22,175745,0,492,504,594
5,81285,1312,0,86,545
23,103036,0,13905,453,479
39,162552,0,12311,303,303
53,158362,0,0,45,44
40,149943,0,13009,362,132
27,110146,0,8512,534,135
15,26929,1799,0,343,530
55,62850,0,13936,141,141
86,190455,0,0,90,301
48,100059,0,12858,594,282
22,160068,0,7573,136,471
21,168042,0,6809,188,481
0,82046,0,0,126,229
68,162941,0,0,561,336
40,82885,0,16469,505,586
25,95794,0,0,398,563
44,35571,0,4757,527,527
8,14611,1709,0,523,272
44,27640,0,8363,580,120
17,92658,1880,0,139,180
60,115661,0,11178,202,474
47,61375,0,2231,454,273
33,67258,0,0,375,125
40,146343,0,3458,275,132
58,181387,0,0,493,470
24,170730,0,0,122,122
41,151822,0,11353,501,439
13,11318,1864,0,483,430
22,11174,0,0,439,439
77,116995,0,0,227,110
43,8084,0,7880,176,87
53,67460,0,12258,6,169
5,68951,1393,0,195,195
37,62106,0,2919,514,326
26,52591,0,6330,513,513
44,17009,0,6000,83,62
32,116680,0,7668,203,162
46,73996,0,3076,128,58
26,93412,0,5971,303,212
32,132508,0,0,596,403
13,188836,1826,0,63,63
38,110466,0,13012,393,564
36,172727,0,12719,174,281
54,139536,0,13288,493,470
25,73049,0,8675,441,411
31,144151,0,0,490,43
22,164888,1963,0,514,247
18,162725,2098,0,256,256
